timestamp,row_type,EAMA11_MP10_media,EAMA11_MP10_I_ini,EAMA11_MP10_I_fin,EAMA11_MP10_C_ini,EAMA11_MP10_C_fin,EAMA11_MP10_IQAr,EAMA11_MP10_class,EAMA11_MP2.5_media,EAMA11_MP2.5_I_ini,EAMA11_MP2.5_I_fin,EAMA11_MP2.5_C_ini,EAMA11_MP2.5_C_fin,EAMA11_MP2.5_IQAr,EAMA11_MP2.5_class,EAMA11_PTS_media,EAMA21_MP10_media,EAMA21_MP10_I_ini,EAMA21_MP10_I_fin,EAMA21_MP10_C_ini,EAMA21_MP10_C_fin,EAMA21_MP10_IQAr,EAMA21_MP10_class,EAMA21_MP2.5_media,EAMA21_MP2.5_I_ini,EAMA21_MP2.5_I_fin,EAMA21_MP2.5_C_ini,EAMA21_MP2.5_C_fin,EAMA21_MP2.5_IQAr,EAMA21_MP2.5_class,EAMA21_PTS_media,EAMA31_MP10_media,EAMA31_MP10_I_ini,EAMA31_MP10_I_fin,EAMA31_MP10_C_ini,EAMA31_MP10_C_fin,EAMA31_MP10_IQAr,EAMA31_MP10_class,EAMA31_MP2.5_media,EAMA31_MP2.5_I_ini,EAMA31_MP2.5_I_fin,EAMA31_MP2.5_C_ini,EAMA31_MP2.5_C_fin,EAMA31_MP2.5_IQAr,EAMA31_MP2.5_class,EAMA31_PTS_media,EAMA41_MP10_media,EAMA41_MP10_I_ini,EAMA41_MP10_I_fin,EAMA41_MP10_C_ini,EAMA41_MP10_C_fin,EAMA41_MP10_IQAr,EAMA41_MP10_class,EAMA41_MP2.5_media,EAMA41_MP2.5_I_ini,EAMA41_MP2.5_I_fin,EAMA41_MP2.5_C_ini,EAMA41_MP2.5_C_fin,EAMA41_MP2.5_IQAr,EAMA41_MP2.5_class,EAMA41_PTS_media
2023-04-17 14:30:00,normal,21.666666666666668,0,40,0,50,17.333333333333336,BOA,7.416666666666667,0,40,0,25,11.866666666666667,BOA,40.17083333333333,20.958333333333332,0,40,0,50,16.766666666666666,BOA,6.0,0,40,0,25,9.600000000000001,BOA,29.329166666666666,15.700000000000001,0,40,0,50,12.560000000000002,BOA,11.641666666666666,0,40,0,25,18.626666666666665,BOA,47.43333333333334,15.125,0,40,0,50,12.100000000000001,BOA,5.782608695652174,0,40,0,25,9.252173913043478,BOA,26.179166666666664
2023-04-17 15:30:00,normal,22.041666666666668,0,40,0,50,17.633333333333336,BOA,7.291666666666667,0,40,0,25,11.666666666666668,BOA,40.99166666666667,21.416666666666668,0,40,0,50,17.133333333333336,BOA,6.0,0,40,0,25,9.600000000000001,BOA,30.037500000000005,15.8375,0,40,0,50,12.670000000000002,BOA,11.729166666666666,0,40,0,25,18.766666666666666,BOA,48.6875,15.625,0,40,0,50,12.5,BOA,5.75,0,40,0,25,9.200000000000001,BOA,26.90833333333333
2023-04-17 16:30:00,normal,22.791666666666668,0,40,0,50,18.233333333333334,BOA,7.166666666666667,0,40,0,25,11.466666666666669,BOA,42.4625,22.083333333333332,0,40,0,50,17.666666666666668,BOA,6.041666666666667,0,40,0,25,9.666666666666668,BOA,30.78333333333333,16.35833333333333,0,40,0,50,13.086666666666666,BOA,12.191666666666665,0,40,0,25,19.506666666666664,BOA,50.1625,16.458333333333332,0,40,0,50,13.166666666666666,BOA,5.833333333333333,0,40,0,25,9.333333333333334,BOA,28.224999999999998
2023-04-17 17:30:00,normal,25.125,0,40,0,50,20.1,BOA,7.458333333333333,0,40,0,25,11.933333333333334,BOA,46.77916666666666,23.625,0,40,0,50,18.900000000000002,BOA,6.25,0,40,0,25,10.0,BOA,33.12916666666667,18.0,0,40,0,50,14.4,BOA,13.904166666666667,0,40,0,25,22.24666666666667,BOA,61.5375,18.0,0,40,0,50,14.4,BOA,5.916666666666667,0,40,0,25,9.466666666666667,BOA,30.041666666666668
2023-04-17 18:30:00,normal,25.708333333333332,0,40,0,50,20.566666666666666,BOA,7.583333333333333,0,40,0,25,12.133333333333333,BOA,49.479166666666664,25.333333333333332,0,40,0,50,20.266666666666666,BOA,6.666666666666667,0,40,0,25,10.666666666666668,BOA,35.74583333333333,19.841666666666665,0,40,0,50,15.873333333333333,BOA,15.649999999999999,0,40,0,25,25.04,BOA,67.125,19.708333333333332,0,40,0,50,15.766666666666666,BOA,6.125,0,40,0,25,9.8,BOA,33.1125
2023-04-17 19:30:00,normal,26.125,0,40,0,50,20.900000000000002,BOA,7.625,0,40,0,25,12.200000000000001,BOA,50.20416666666667,25.958333333333332,0,40,0,50,20.766666666666666,BOA,6.833333333333333,0,40,0,25,10.933333333333334,BOA,37.074999999999996,20.366666666666664,0,40,0,50,16.293333333333333,BOA,16.17083333333333,0,40,0,25,25.87333333333333,BOA,68.59583333333333,20.583333333333332,0,40,0,50,16.466666666666665,BOA,6.125,0,40,0,25,9.8,BOA,35.49583333333333
2023-04-17 20:30:00,normal,26.708333333333332,0,40,0,50,21.366666666666667,BOA,8.041666666666666,0,40,0,25,12.866666666666667,BOA,51.541666666666664,27.375,0,40,0,50,21.900000000000002,BOA,7.083333333333333,0,40,0,25,11.333333333333334,BOA,39.20416666666667,20.6875,0,40,0,50,16.55,BOA,16.5875,0,40,0,25,26.54,BOA,70.60416666666667,20.5,0,40,0,50,16.400000000000002,BOA,6.0,0,40,0,25,9.600000000000001,BOA,36.17916666666667
2023-04-17 21:30:00,normal,26.583333333333332,0,40,0,50,21.266666666666666,BOA,7.958333333333333,0,40,0,25,12.733333333333334,BOA,51.94583333333333,28.5,0,40,0,50,22.8,BOA,7.583333333333333,0,40,0,25,12.133333333333333,BOA,40.512499999999996,20.8125,0,40,0,50,16.650000000000002,BOA,16.78333333333333,0,40,0,25,26.85333333333333,BOA,70.54583333333333,20.375,0,40,0,50,16.3,BOA,5.625,0,40,0,25,9.0,BOA,35.704166666666666
2023-04-17 22:30:00,normal,27.041666666666668,0,40,0,50,21.633333333333336,BOA,8.458333333333334,0,40,0,25,13.533333333333335,BOA,52.237500000000004,29.25,0,40,0,50,23.400000000000002,BOA,8.041666666666666,0,40,0,25,12.866666666666667,BOA,41.420833333333334,21.004166666666666,0,40,0,50,16.803333333333335,BOA,16.974999999999998,0,40,0,25,27.159999999999997,BOA,71.95416666666667,20.208333333333332,0,40,0,50,16.166666666666668,BOA,5.416666666666667,0,40,0,25,8.666666666666668,BOA,35.104166666666664
2023-04-17 23:30:00,normal,27.5,0,40,0,50,22.0,BOA,8.5,0,40,0,25,13.600000000000001,BOA,52.50833333333333,29.416666666666668,0,40,0,50,23.533333333333335,BOA,8.166666666666666,0,40,0,25,13.066666666666666,BOA,41.70416666666667,21.22083333333333,0,40,0,50,16.976666666666667,BOA,17.15,0,40,0,25,27.439999999999998,BOA,72.89166666666667,20.916666666666668,0,40,0,50,16.733333333333334,BOA,5.916666666666667,0,40,0,25,9.466666666666667,BOA,35.44166666666667
2023-04-18 00:30:00,normal,27.208333333333332,0,40,0,50,21.766666666666666,BOA,8.791666666666666,0,40,0,25,14.066666666666666,BOA,52.78333333333333,29.666666666666668,0,40,0,50,23.733333333333334,BOA,8.291666666666666,0,40,0,25,13.266666666666666,BOA,42.20416666666667,21.2625,0,40,0,50,17.01,BOA,17.216666666666665,0,40,0,25,27.546666666666667,BOA,73.00833333333334,21.625,0,40,0,50,17.3,BOA,6.333333333333333,0,40,0,25,10.133333333333333,BOA,36.300000000000004
2023-04-18 01:30:00,normal,25.875,0,40,0,50,20.700000000000003,BOA,8.541666666666666,0,40,0,25,13.666666666666666,BOA,52.19166666666666,29.958333333333332,0,40,0,50,23.96666666666667,BOA,8.375,0,40,0,25,13.4,BOA,42.52916666666667,21.308333333333334,0,40,0,50,17.046666666666667,BOA,17.275000000000002,0,40,0,25,27.640000000000004,BOA,72.95416666666667,22.291666666666668,0,40,0,50,17.833333333333336,BOA,6.458333333333333,0,40,0,25,10.333333333333334,BOA,37.0375
2023-04-18 02:30:00,normal,26.208333333333332,0,40,0,50,20.96666666666667,BOA,8.625,0,40,0,25,13.8,BOA,51.21666666666667,30.25,0,40,0,50,24.200000000000003,BOA,8.541666666666666,0,40,0,25,13.666666666666666,BOA,43.0,21.275000000000002,0,40,0,50,17.020000000000003,BOA,17.224999999999998,0,40,0,25,27.56,BOA,73.22916666666667,22.75,0,40,0,50,18.2,BOA,6.458333333333333,0,40,0,25,10.333333333333334,BOA,37.7
2023-04-18 03:30:00,normal,26.666666666666668,0,40,0,50,21.333333333333336,BOA,8.708333333333334,0,40,0,25,13.933333333333335,BOA,51.78333333333333,30.791666666666668,0,40,0,50,24.633333333333336,BOA,8.75,0,40,0,25,14.0,BOA,43.5625,21.3875,0,40,0,50,17.11,BOA,17.316666666666666,0,40,0,25,27.706666666666667,BOA,73.5,22.958333333333332,0,40,0,50,18.366666666666667,BOA,6.541666666666667,0,40,0,25,10.466666666666669,BOA,38.545833333333334
2023-04-18 04:30:00,normal,27.041666666666668,0,40,0,50,21.633333333333336,BOA,9.0,0,40,0,25,14.4,BOA,52.137499999999996,31.083333333333332,0,40,0,50,24.866666666666667,BOA,8.791666666666666,0,40,0,25,14.066666666666666,BOA,43.98333333333334,21.275000000000002,0,40,0,50,17.020000000000003,BOA,17.308333333333334,0,40,0,25,27.693333333333335,BOA,74.64583333333333,22.666666666666668,0,40,0,50,18.133333333333336,BOA,6.5,0,40,0,25,10.4,BOA,38.9
2023-04-18 05:30:00,normal,27.333333333333332,0,40,0,50,21.866666666666667,BOA,9.25,0,40,0,25,14.8,BOA,52.44166666666666,31.375,0,40,0,50,25.1,BOA,9.083333333333334,0,40,0,25,14.533333333333335,BOA,44.26666666666667,21.208333333333332,0,40,0,50,16.966666666666665,BOA,17.354166666666668,0,40,0,25,27.76666666666667,BOA,78.5625,23.375,0,40,0,50,18.7,BOA,6.625,0,40,0,25,10.600000000000001,BOA,38.89166666666667
2023-04-18 06:30:00,normal,27.791666666666668,0,40,0,50,22.233333333333334,BOA,9.375,0,40,0,25,15.0,BOA,53.020833333333336,31.458333333333332,0,40,0,50,25.166666666666668,BOA,9.041666666666666,0,40,0,25,14.466666666666667,BOA,44.42083333333333,22.045833333333334,0,40,0,50,17.636666666666667,BOA,17.858333333333334,0,40,0,25,28.573333333333338,BOA,80.4375,23.875,0,40,0,50,19.1,BOA,6.833333333333333,0,40,0,25,10.933333333333334,BOA,39.17916666666667
2023-04-18 07:30:00,normal,28.291666666666668,0,40,0,50,22.633333333333336,BOA,9.625,0,40,0,25,15.4,BOA,53.520833333333336,31.791666666666668,0,40,0,50,25.433333333333337,BOA,9.041666666666666,0,40,0,25,14.466666666666667,BOA,44.724999999999994,23.004166666666663,0,40,0,50,18.403333333333332,BOA,18.433333333333334,0,40,0,25,29.493333333333336,BOA,81.325,24.375,0,40,0,50,19.5,BOA,6.833333333333333,0,40,0,25,10.933333333333334,BOA,39.833333333333336
2023-04-18 08:30:00,normal,28.5,0,40,0,50,22.8,BOA,9.916666666666666,0,40,0,25,15.866666666666667,BOA,54.429166666666674,32.125,0,40,0,50,25.700000000000003,BOA,9.208333333333334,0,40,0,25,14.733333333333334,BOA,45.32916666666667,22.912500000000005,0,40,0,50,18.330000000000005,BOA,18.570833333333333,0,40,0,25,29.713333333333335,BOA,81.1,24.75,0,40,0,50,19.8,BOA,6.708333333333333,0,40,0,25,10.733333333333334,BOA,40.75833333333333
2023-04-18 09:30:00,normal,28.0,0,40,0,50,22.400000000000002,BOA,10.166666666666666,0,40,0,25,16.266666666666666,BOA,54.037499999999994,32.083333333333336,0,40,0,50,25.66666666666667,BOA,9.304347826086957,0,40,0,25,14.886956521739132,BOA,45.699999999999996,23.55,0,40,0,50,18.84,BOA,19.150000000000002,0,40,0,25,30.640000000000004,BOA,82.24583333333334,25.416666666666668,0,40,0,50,20.333333333333336,BOA,6.875,0,40,0,25,11.0,BOA,42.291666666666664
2023-04-18 10:30:00,normal,27.916666666666668,0,40,0,50,22.333333333333336,BOA,10.291666666666666,0,40,0,25,16.466666666666665,BOA,53.758333333333326,32.25,0,40,0,50,25.8,BOA,9.26086956521739,0,40,0,25,14.817391304347826,BOA,45.708333333333336,23.958333333333332,0,40,0,50,19.166666666666668,BOA,19.533333333333335,0,40,0,25,31.253333333333337,BOA,83.21666666666665,25.458333333333332,0,40,0,50,20.366666666666667,BOA,6.916666666666667,0,40,0,25,11.066666666666668,BOA,43.7125
2023-04-18 11:30:00,normal,28.875,0,40,0,50,23.1,BOA,10.25,0,40,0,25,16.400000000000002,BOA,52.31666666666666,32.958333333333336,0,40,0,50,26.36666666666667,BOA,9.391304347826088,0,40,0,25,15.026086956521741,BOA,46.73333333333333,24.412499999999998,0,40,0,50,19.53,BOA,19.908333333333335,0,40,0,25,31.85333333333334,BOA,84.65,25.916666666666668,0,40,0,50,20.733333333333334,BOA,6.958333333333333,0,40,0,25,11.133333333333333,BOA,43.56666666666666
2023-04-18 12:00:00,12:00:00,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes
2023-04-18 12:30:00,normal,28.708333333333332,0,40,0,50,22.96666666666667,BOA,10.083333333333334,0,40,0,25,16.133333333333336,BOA,53.282608695652165,32.208333333333336,0,40,0,50,25.76666666666667,BOA,9.434782608695652,0,40,0,25,15.095652173913045,BOA,46.166666666666664,25.391666666666666,0,40,0,50,20.313333333333333,BOA,20.76666666666667,0,40,0,25,33.226666666666674,BOA,86.74166666666667,26.333333333333332,0,40,0,50,21.066666666666666,BOA,7.125,0,40,0,25,11.4,BOA,43.762499999999996
2023-04-18 13:30:00,normal,30.041666666666668,0,40,0,50,24.033333333333335,BOA,10.333333333333334,0,40,0,25,16.533333333333335,BOA,53.95652173913042,33.125,0,40,0,50,26.5,BOA,9.608695652173912,0,40,0,25,15.373913043478261,BOA,48.0625,26.28333333333333,0,40,0,50,21.026666666666667,BOA,21.479166666666668,0,40,0,25,34.36666666666667,BOA,87.64583333333333,26.875,0,40,0,50,21.5,BOA,7.375,0,40,0,25,11.8,BOA,44.86666666666667
2023-04-18 14:30:00,normal,31.125,0,40,0,50,24.900000000000002,BOA,10.458333333333334,0,40,0,25,16.733333333333334,BOA,55.486956521739124,33.25,0,40,0,50,26.6,BOA,9.73913043478261,0,40,0,25,15.582608695652176,BOA,49.05416666666667,27.48333333333333,0,40,0,50,21.986666666666665,BOA,22.400000000000002,0,40,0,25,35.84,BOA,89.59166666666665,26.833333333333332,0,40,0,50,21.46666666666667,BOA,7.458333333333333,0,40,0,25,11.933333333333334,BOA,46.25833333333333
2023-04-18 15:30:00,normal,31.291666666666668,0,40,0,50,25.033333333333335,BOA,10.5,0,40,0,25,16.8,BOA,56.23478260869565,33.375,0,40,0,50,26.700000000000003,BOA,9.869565217391305,0,40,0,25,15.791304347826088,BOA,49.320833333333326,28.495833333333334,0,40,0,50,22.796666666666667,BOA,23.3,0,40,0,25,37.28,BOA,91.53333333333335,26.958333333333332,0,40,0,50,21.566666666666666,BOA,7.625,0,40,0,25,12.200000000000001,BOA,47.05833333333334
2023-04-18 16:30:00,normal,32.416666666666664,0,40,0,50,25.933333333333334,BOA,10.666666666666666,0,40,0,25,17.066666666666666,BOA,58.021739130434774,33.625,0,40,0,50,26.900000000000002,BOA,9.91304347826087,0,40,0,25,15.860869565217392,BOA,49.61249999999999,29.899999999999995,0,40,0,50,23.919999999999998,BOA,24.625,0,40,0,25,39.400000000000006,BOA,95.45416666666665,27.041666666666668,0,40,0,50,21.633333333333336,BOA,7.875,0,40,0,25,12.600000000000001,BOA,47.12916666666666
2023-04-18 17:30:00,normal,32.833333333333336,0,40,0,50,26.26666666666667,BOA,10.833333333333334,0,40,0,25,17.333333333333336,BOA,59.20434782608696,33.130434782608695,0,40,0,50,26.504347826086956,BOA,9.91304347826087,0,40,0,25,15.860869565217392,BOA,49.520833333333336,30.625,0,40,0,50,24.5,BOA,25.15833333333333,41,80,26,50,39.63229166666666,BOA,90.60416666666667,26.666666666666668,0,40,0,50,21.333333333333336,BOA,8.291666666666666,0,40,0,25,13.266666666666666,BOA,47.6
2023-04-18 18:30:00,normal,34.083333333333336,0,40,0,50,27.26666666666667,BOA,10.75,0,40,0,25,17.2,BOA,60.04347826086956,31.52173913043478,0,40,0,50,25.217391304347828,BOA,9.826086956521738,0,40,0,25,15.721739130434782,BOA,50.39166666666666,29.816666666666663,0,40,0,50,23.85333333333333,BOA,24.141666666666666,0,40,0,25,38.626666666666665,BOA,83.7375,25.75,0,40,0,50,20.6,BOA,8.333333333333334,0,40,0,25,13.333333333333336,BOA,46.30416666666667
2023-04-18 19:30:00,normal,35.958333333333336,0,40,0,50,28.76666666666667,BOA,10.875,0,40,0,25,17.400000000000002,BOA,65.52608695652174,31.956521739130434,0,40,0,50,25.565217391304348,BOA,9.826086956521738,0,40,0,25,15.721739130434782,BOA,51.070833333333326,29.60833333333333,0,40,0,50,23.686666666666667,BOA,24.004166666666663,0,40,0,25,38.406666666666666,BOA,81.38333333333333,26.625,0,40,0,50,21.3,BOA,8.75,0,40,0,25,14.0,BOA,46.17083333333333
2023-04-18 20:30:00,normal,36.416666666666664,0,40,0,50,29.133333333333333,BOA,10.5,0,40,0,25,16.8,BOA,68.15217391304348,32.130434782608695,0,40,0,50,25.70434782608696,BOA,10.0,0,40,0,25,16.0,BOA,51.541666666666664,29.945833333333336,0,40,0,50,23.95666666666667,BOA,24.325,0,40,0,25,38.92,BOA,80.43333333333334,27.916666666666668,0,40,0,50,22.333333333333336,BOA,9.333333333333334,0,40,0,25,14.933333333333335,BOA,47.98333333333333
2023-04-18 21:30:00,normal,36.75,0,40,0,50,29.400000000000002,BOA,10.375,0,40,0,25,16.6,BOA,68.57826086956523,33.0,0,40,0,50,26.400000000000002,BOA,10.130434782608695,0,40,0,25,16.208695652173912,BOA,53.208333333333336,30.3125,0,40,0,50,24.25,BOA,24.674999999999997,0,40,0,25,39.48,BOA,80.39999999999999,28.875,0,40,0,50,23.1,BOA,9.75,0,40,0,25,15.600000000000001,BOA,50.633333333333326
2023-04-18 22:30:00,normal,37.125,0,40,0,50,29.700000000000003,BOA,10.416666666666666,0,40,0,25,16.666666666666668,BOA,69.16956521739131,33.95652173913044,0,40,0,50,27.165217391304353,BOA,10.391304347826088,0,40,0,25,16.626086956521743,BOA,54.699999999999996,30.391666666666666,0,40,0,50,24.313333333333333,BOA,24.84583333333333,0,40,0,25,39.75333333333333,BOA,79.39166666666667,29.791666666666668,0,40,0,50,23.833333333333336,BOA,9.958333333333334,0,40,0,25,15.933333333333335,BOA,52.729166666666664
2023-04-18 23:30:00,normal,37.583333333333336,0,40,0,50,30.06666666666667,BOA,10.5,0,40,0,25,16.8,BOA,69.72173913043478,35.0,0,40,0,50,28.0,BOA,10.869565217391305,0,40,0,25,17.39130434782609,BOA,55.875,30.679166666666664,0,40,0,50,24.543333333333333,BOA,25.229166666666668,41,80,26,50,39.747395833333336,BOA,80.35416666666667,30.333333333333332,0,40,0,50,24.266666666666666,BOA,9.916666666666666,0,40,0,25,15.866666666666667,BOA,54.8375
2023-04-19 00:30:00,normal,38.458333333333336,0,40,0,50,30.76666666666667,BOA,10.833333333333334,0,40,0,25,17.333333333333336,BOA,70.71739130434783,35.869565217391305,0,40,0,50,28.695652173913047,BOA,11.043478260869565,0,40,0,25,17.669565217391305,BOA,57.025,31.2,0,40,0,50,24.96,BOA,25.708333333333332,41,80,26,50,40.526041666666664,BOA,81.57083333333334,30.791666666666668,0,40,0,50,24.633333333333336,BOA,9.791666666666666,0,40,0,25,15.666666666666666,BOA,56.8125
2023-04-19 01:30:00,normal,39.208333333333336,0,40,0,50,31.36666666666667,BOA,10.958333333333334,0,40,0,25,17.533333333333335,BOA,71.29565217391306,36.391304347826086,0,40,0,50,29.11304347826087,BOA,11.521739130434783,0,40,0,25,18.434782608695652,BOA,57.87916666666666,31.6875,0,40,0,50,25.35,BOA,26.120833333333334,41,80,26,50,41.196354166666666,MODERADA,82.2,31.333333333333332,0,40,0,50,25.066666666666666,BOA,9.958333333333334,0,40,0,25,15.933333333333335,BOA,58.61249999999999
