timestamp,EAMA11_MP10_media,EAMA11_MP10_IQAr,EAMA11_MP10_class,EAMA11_MP2.5_media,EAMA11_MP2.5_IQAr,EAMA11_MP2.5_class,EAMA21_MP10_media,EAMA21_MP10_IQAr,EAMA21_MP10_class,EAMA21_MP2.5_media,EAMA21_MP2.5_IQAr,EAMA21_MP2.5_class,EAMA31_MP10_media,EAMA31_MP10_IQAr,EAMA31_MP10_class,EAMA31_MP2.5_media,EAMA31_MP2.5_IQAr,EAMA31_MP2.5_class,EAMA41_MP10_media,EAMA41_MP10_IQAr,EAMA41_MP10_class,EAMA41_MP2.5_media,EAMA41_MP2.5_IQAr,EAMA41_MP2.5_class,EAMA11_MP10_idx_ini,EAMA11_MP10_idx_fin,EAMA11_MP10_conc_ini,EAMA11_MP10_conc_fin,EAMA11_MP2.5_idx_ini,EAMA11_MP2.5_idx_fin,EAMA11_MP2.5_conc_ini,EAMA11_MP2.5_conc_fin,EAMA21_MP10_idx_ini,EAMA21_MP10_idx_fin,EAMA21_MP10_conc_ini,EAMA21_MP10_conc_fin,EAMA21_MP2.5_idx_ini,EAMA21_MP2.5_idx_fin,EAMA21_MP2.5_conc_ini,EAMA21_MP2.5_conc_fin,EAMA31_MP10_idx_ini,EAMA31_MP10_idx_fin,EAMA31_MP10_conc_ini,EAMA31_MP10_conc_fin,EAMA31_MP2.5_idx_ini,EAMA31_MP2.5_idx_fin,EAMA31_MP2.5_conc_ini,EAMA31_MP2.5_conc_fin,EAMA41_MP10_idx_ini,EAMA41_MP10_idx_fin,EAMA41_MP10_conc_ini,EAMA41_MP10_conc_fin,EAMA41_MP2.5_idx_ini,EAMA41_MP2.5_idx_fin,EAMA41_MP2.5_conc_ini,EAMA41_MP2.5_conc_fin,EAMA11_PTS_media,EAMA21_PTS_media,EAMA31_PTS_media,EAMA41_PTS_media
2022-01-02 19:30:00,6.0874999999999995,4.87,BOA,3.7052631578947364,5.928421052631578,BOA,5.904761904761905,4.723809523809524,BOA,3.8736842105263154,6.197894736842105,BOA,7.6875,6.15,BOA,2.7473684210526312,4.39578947368421,BOA,7.6125,6.09,BOA,6.504545454545454,10.407272727272726,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,5.495,8.534782608695652,8.652173913043478,5.499999999999999
2022-01-02 20:30:00,6.316666666666667,5.053333333333335,BOA,3.71578947368421,5.945263157894736,BOA,6.019047619047619,4.8152380952380955,BOA,3.5315789473684207,5.650526315789474,BOA,8.004166666666666,6.403333333333333,BOA,2.71578947368421,4.3452631578947365,BOA,7.625,6.1000000000000005,BOA,6.4409090909090905,10.305454545454545,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,5.975,9.508695652173913,9.995652173913044,5.769565217391304
2022-01-02 21:30:00,6.3999999999999995,5.12,BOA,3.6368421052631574,5.818947368421052,BOA,6.366666666666666,5.093333333333334,BOA,3.5157894736842104,5.625263157894737,BOA,8.566666666666665,6.853333333333332,BOA,2.8315789473684205,4.530526315789473,BOA,7.6375,6.11,BOA,6.381818181818182,10.210909090909091,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,6.35,10.360869565217392,11.165217391304349,6.082608695652173
2022-01-02 22:30:00,6.358333333333333,5.086666666666667,BOA,3.5368421052631582,5.658947368421053,BOA,6.657142857142857,5.325714285714286,BOA,3.594736842105263,5.751578947368421,BOA,8.4,6.720000000000001,BOA,2.694736842105263,4.311578947368421,BOA,7.670833333333334,6.136666666666668,BOA,6.40909090909091,10.254545454545458,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,6.4,10.21304347826087,10.847826086956522,6.086956521739131
2022-01-02 23:30:00,6.3125,5.050000000000001,BOA,3.4631578947368418,5.541052631578947,BOA,6.757142857142857,5.405714285714286,BOA,3.668421052631578,5.869473684210526,BOA,8.604166666666666,6.883333333333333,BOA,2.7526315789473683,4.404210526315789,BOA,7.779166666666666,6.223333333333333,BOA,6.481818181818183,10.370909090909095,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,6.6,10.539130434782608,11.417391304347827,6.121739130434783
2022-01-03 00:30:00,6.479166666666667,5.183333333333334,BOA,3.6052631578947367,5.768421052631579,BOA,6.833333333333333,5.466666666666667,BOA,3.5999999999999996,5.76,BOA,8.9125,7.13,BOA,2.6149999999999998,4.184,BOA,7.958333333333333,6.366666666666667,BOA,6.613636363636363,10.581818181818182,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,6.623809523809523,10.579166666666667,11.295833333333334,6.478260869565218
2022-01-03 01:30:00,6.629166666666666,5.303333333333334,BOA,3.694736842105263,5.9115789473684215,BOA,6.785714285714287,5.428571428571431,BOA,3.5833333333333335,5.733333333333334,BOA,9.237499999999999,7.39,BOA,2.6149999999999998,4.184,BOA,7.987500000000001,6.390000000000001,BOA,6.545454545454547,10.472727272727276,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,6.604545454545454,10.891666666666666,11.612499999999999,6.782608695652174
2022-01-03 02:30:00,6.895833333333333,5.516666666666667,BOA,3.9000000000000004,6.240000000000001,BOA,6.795454545454547,5.436363636363637,BOA,3.5833333333333335,5.733333333333334,BOA,9.379166666666666,7.503333333333334,BOA,2.6149999999999998,4.184,BOA,8.033333333333333,6.426666666666667,BOA,6.513636363636363,10.421818181818182,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,6.7318181818181815,11.158333333333333,11.841666666666667,6.952173913043478
2022-01-03 03:30:00,6.933333333333334,5.546666666666667,BOA,3.7736842105263158,6.037894736842105,BOA,7.045454545454546,5.636363636363637,BOA,3.7222222222222223,5.955555555555556,BOA,9.533333333333333,7.626666666666667,BOA,2.5238095238095237,4.038095238095238,BOA,8.166666666666666,6.533333333333333,BOA,6.559090909090909,10.494545454545454,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,6.854545454545454,11.454166666666666,12.041666666666666,7.117391304347826
2022-01-03 04:30:00,7.095833333333334,5.676666666666668,BOA,3.685,5.896000000000001,BOA,7.15909090909091,5.727272727272728,BOA,3.8,6.08,BOA,9.754166666666666,7.803333333333334,BOA,2.5523809523809526,4.083809523809524,BOA,8.2125,6.57,BOA,6.5,10.4,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,7.031818181818181,11.775,12.333333333333334,7.221739130434782
2022-01-03 05:30:00,7.308333333333334,5.846666666666668,BOA,3.7199999999999998,5.952,BOA,7.436363636363637,5.94909090909091,BOA,3.911764705882353,6.258823529411765,BOA,10.008333333333335,8.006666666666668,BOA,2.58095238095238,4.129523809523809,BOA,8.491666666666667,6.793333333333334,BOA,6.590909090909091,10.545454545454547,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,7.404545454545455,12.208333333333334,13.666666666666666,7.430434782608696
2022-01-03 06:30:00,7.645833333333333,6.116666666666667,BOA,3.7285714285714286,5.965714285714286,BOA,7.7782608695652184,6.222608695652175,BOA,4.055555555555555,6.488888888888889,BOA,10.441666666666666,8.353333333333333,BOA,2.7190476190476187,4.35047619047619,BOA,6.558333333333333,5.246666666666666,BOA,4.454545454545455,7.127272727272729,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,7.777272727272728,13.454166666666666,15.200000000000001,7.679166666666666
2022-01-03 07:30:00,8.012500000000001,6.410000000000001,BOA,3.885714285714286,6.217142857142858,BOA,8.321739130434784,6.657391304347827,BOA,3.9578947368421056,6.332631578947369,BOA,10.783333333333337,8.62666666666667,BOA,2.7904761904761903,4.464761904761905,BOA,6.05,4.84,BOA,3.763636363636364,6.021818181818183,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,8.150000000000002,14.275,15.833333333333334,8.262500000000001
2022-01-03 08:30:00,8.358333333333333,6.6866666666666665,BOA,3.9714285714285724,6.354285714285716,BOA,8.61304347826087,6.890434782608697,BOA,3.884210526315789,6.214736842105263,BOA,11.116666666666665,8.893333333333333,BOA,2.852380952380952,4.563809523809524,BOA,6.416666666666667,5.133333333333334,BOA,3.821739130434783,6.114782608695653,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,8.56818181818182,14.85,16.349999999999998,8.7875
2022-01-03 09:30:00,8.641666666666667,6.913333333333334,BOA,4.071428571428572,6.514285714285716,BOA,8.956521739130435,7.165217391304349,BOA,3.9473684210526323,6.315789473684212,BOA,11.441666666666668,9.153333333333334,BOA,2.8,4.4799999999999995,BOA,6.608333333333333,5.286666666666667,BOA,3.8,6.08,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,9.00909090909091,15.566666666666668,16.787499999999998,9.341666666666667
2022-01-03 10:30:00,8.825000000000001,7.060000000000001,BOA,4.180952380952381,6.68952380952381,BOA,9.125,7.300000000000001,BOA,4.160000000000001,6.656000000000002,BOA,11.616666666666667,9.293333333333335,BOA,2.854545454545454,4.5672727272727265,BOA,6.658333333333332,5.326666666666666,BOA,3.7909090909090906,6.065454545454545,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,9.236363636363636,15.754166666666668,16.85,9.75
2022-01-03 11:30:00,8.6,6.88,BOA,3.957142857142857,6.331428571428571,BOA,9.299999999999999,7.4399999999999995,BOA,4.32,6.912000000000001,BOA,11.845833333333337,9.47666666666667,BOA,2.9181818181818175,4.669090909090908,BOA,6.566666666666666,5.253333333333334,BOA,3.7904761904761903,6.064761904761905,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,9.25,15.829166666666666,17.354166666666668,9.862499999999999
2022-01-03 12:00:00,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03 12:30:00,8.604166666666666,6.883333333333333,BOA,3.9666666666666663,6.346666666666667,BOA,9.266666666666667,7.413333333333334,BOA,4.23,6.768000000000001,BOA,11.804166666666665,9.443333333333333,BOA,2.8727272727272726,4.596363636363637,BOA,6.558333333333333,5.246666666666666,BOA,3.804761904761905,6.087619047619048,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,8.895652173913044,15.904166666666667,17.079166666666666,9.9
2022-01-03 13:30:00,8.916666666666666,7.133333333333333,BOA,4.086363636363636,6.538181818181818,BOA,9.475,7.58,BOA,4.171428571428572,6.674285714285715,BOA,11.529166666666667,9.223333333333334,BOA,2.9,4.64,BOA,6.595833333333332,5.276666666666666,BOA,3.776190476190476,6.041904761904762,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,8.856521739130436,16.0,16.929166666666664,9.841666666666667
2022-01-03 14:30:00,9.1875,7.3500000000000005,BOA,4.104347826086956,6.5669565217391295,BOA,9.608333333333333,7.6866666666666665,BOA,4.185714285714287,6.697142857142859,BOA,11.4,9.120000000000001,BOA,2.965,4.744,BOA,6.620833333333333,5.296666666666667,BOA,3.804761904761905,6.087619047619048,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,8.691666666666666,16.145833333333332,16.854166666666668,9.995833333333332
2022-01-03 15:30:00,9.299999999999999,7.4399999999999995,BOA,4.025,6.440000000000001,BOA,9.583333333333334,7.666666666666668,BOA,4.038095238095239,6.460952380952382,BOA,11.645833333333334,9.316666666666668,BOA,2.9050000000000002,4.648000000000001,BOA,6.729166666666667,5.383333333333334,BOA,3.8571428571428577,6.171428571428573,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,8.887500000000001,16.46666666666667,17.8,10.158333333333333
2022-01-03 16:30:00,9.391666666666667,7.5133333333333345,BOA,4.083333333333333,6.533333333333333,BOA,9.570833333333333,7.656666666666666,BOA,3.8761904761904766,6.201904761904763,BOA,11.808333333333332,9.446666666666665,BOA,2.84,4.544,BOA,6.766666666666666,5.413333333333333,BOA,3.804761904761906,6.08761904761905,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,8.929166666666667,17.229166666666668,18.349999999999998,10.395833333333334
2022-01-03 17:30:00,9.6875,7.75,BOA,4.245833333333334,6.793333333333334,BOA,9.870833333333332,7.896666666666666,BOA,4.014285714285715,6.422857142857144,BOA,12.2125,9.770000000000001,BOA,2.9299999999999997,4.688,BOA,6.8,5.44,BOA,3.7571428571428576,6.0114285714285725,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,9.341666666666667,17.633333333333336,19.116666666666664,11.0375
2022-01-03 18:30:00,9.870833333333334,7.896666666666667,BOA,4.3875,7.0200000000000005,BOA,9.866666666666667,7.893333333333334,BOA,4.061904761904762,6.499047619047619,BOA,11.820833333333333,9.456666666666667,BOA,2.8099999999999996,4.4959999999999996,BOA,6.791666666666667,5.433333333333334,BOA,3.6857142857142855,5.897142857142857,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,9.479166666666666,16.808333333333334,18.67391304347826,11.454166666666666
2022-01-03 19:30:00,9.691666666666668,7.753333333333335,BOA,4.4375,7.1000000000000005,BOA,9.495833333333334,7.596666666666668,BOA,3.8523809523809525,6.163809523809524,BOA,11.237500000000002,8.990000000000002,BOA,2.5749999999999997,4.12,BOA,6.875,5.5,BOA,3.5818181818181816,5.7309090909090905,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,8.9125,16.01666666666667,17.578260869565216,11.0
2022-01-03 20:30:00,9.283333333333333,7.426666666666667,BOA,4.443478260869566,7.109565217391306,BOA,8.904166666666667,7.123333333333334,BOA,3.8300000000000005,6.128000000000001,BOA,10.5375,8.43,BOA,2.33,3.728,BOA,6.691666666666666,5.3533333333333335,BOA,3.5545454545454547,5.6872727272727275,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,8.299999999999999,14.858333333333334,15.721739130434784,10.404166666666667
2022-01-03 21:30:00,8.904166666666667,7.123333333333334,BOA,4.3909090909090915,7.025454545454547,BOA,8.545833333333333,6.836666666666666,BOA,3.85,6.16,BOA,9.895833333333334,7.916666666666668,BOA,2.095,3.3520000000000003,BOA,6.529166666666666,5.223333333333333,BOA,3.477272727272727,5.5636363636363635,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,7.883333333333333,14.075000000000001,14.556521739130435,10.033333333333333
2022-01-03 22:30:00,8.833333333333334,7.066666666666667,BOA,4.3545454545454545,6.967272727272728,BOA,8.204166666666667,6.563333333333334,BOA,3.9157894736842103,6.265263157894736,BOA,9.883333333333333,7.906666666666666,BOA,2.0700000000000003,3.3120000000000007,BOA,6.283333333333334,5.026666666666667,BOA,3.313636363636364,5.301818181818183,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,7.7375,14.020833333333334,14.608695652173912,9.995833333333334
2022-01-03 23:30:00,8.875,7.1000000000000005,BOA,4.4,7.040000000000001,BOA,7.933333333333334,6.346666666666668,BOA,3.9055555555555554,6.248888888888889,BOA,9.720833333333333,7.776666666666667,BOA,2.0578947368421057,3.2926315789473692,BOA,6.175,4.94,BOA,3.1818181818181825,5.090909090909093,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,7.620833333333334,13.950000000000001,14.395652173913044,9.945833333333333
2022-01-04 00:30:00,8.816666666666666,7.053333333333334,BOA,4.327272727272727,6.923636363636364,BOA,8.033333333333333,6.426666666666667,BOA,4.022222222222222,6.435555555555556,BOA,9.866666666666667,7.893333333333334,BOA,2.1473684210526316,3.4357894736842107,BOA,6.108333333333334,4.886666666666668,BOA,3.0136363636363637,4.821818181818182,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,7.575,13.941666666666668,14.878260869565219,9.929166666666665
2022-01-04 01:30:00,8.783333333333333,7.026666666666667,BOA,4.254545454545454,6.807272727272727,BOA,8.2375,6.590000000000001,BOA,4.005263157894737,6.408421052631579,BOA,10.008333333333335,8.006666666666668,BOA,2.055,3.2880000000000003,BOA,6.150000000000001,4.920000000000002,BOA,2.9818181818181815,4.7709090909090905,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,7.7,14.049999999999999,15.07391304347826,10.0875
2022-01-04 02:30:00,8.620833333333334,6.896666666666667,BOA,3.9954545454545443,6.392727272727271,BOA,8.237499999999999,6.59,BOA,4.005263157894737,6.408421052631579,BOA,10.05,8.040000000000001,BOA,1.9666666666666668,3.146666666666667,BOA,6.354166666666667,5.083333333333334,BOA,3.059090909090909,4.8945454545454545,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,7.820833333333333,14.304166666666665,15.11304347826087,10.329166666666666
2022-01-04 03:30:00,8.7125,6.970000000000001,BOA,4.081818181818181,6.53090909090909,BOA,8.3125,6.65,BOA,3.9842105263157896,6.374736842105264,BOA,10.170833333333334,8.136666666666668,BOA,1.9809523809523815,3.1695238095238105,BOA,6.370833333333333,5.096666666666667,BOA,3.076190476190476,4.921904761904762,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,7.9375,14.333333333333334,15.365217391304347,10.4625
2022-01-04 04:30:00,8.9,7.120000000000001,BOA,4.218181818181818,6.749090909090909,BOA,8.516666666666667,6.813333333333334,BOA,4.0200000000000005,6.432000000000001,BOA,10.233333333333334,8.186666666666667,BOA,2.0095238095238095,3.2152380952380955,BOA,6.366666666666667,5.093333333333334,BOA,3.0380952380952375,4.86095238095238,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,8.004166666666668,14.454166666666666,15.647826086956524,10.579166666666666
2022-01-04 05:30:00,8.983333333333333,7.1866666666666665,BOA,4.259090909090908,6.814545454545453,BOA,8.5875,6.870000000000001,BOA,4.010000000000001,6.416000000000001,BOA,10.366666666666667,8.293333333333335,BOA,2.019047619047619,3.2304761904761907,BOA,6.170833333333334,4.936666666666667,BOA,2.9399999999999995,4.704,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,8.012500000000001,14.733333333333334,15.247826086956522,10.729166666666666
2022-01-04 06:30:00,9.083333333333334,7.2666666666666675,BOA,4.268181818181817,6.829090909090907,BOA,8.570833333333333,6.8566666666666665,BOA,3.8950000000000005,6.232000000000001,BOA,10.541666666666666,8.433333333333334,BOA,2.0142857142857142,3.222857142857143,BOA,6.175,4.94,BOA,2.8749999999999996,4.6,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,8.0625,14.183333333333332,15.130434782608695,10.866666666666665
2022-01-04 07:30:00,9.0625,7.25,BOA,4.177272727272726,6.683636363636362,BOA,8.516666666666667,6.813333333333334,BOA,3.94,6.304,BOA,10.479166666666666,8.383333333333333,BOA,1.9523809523809523,3.123809523809524,BOA,6.170833333333333,4.936666666666667,BOA,2.8099999999999996,4.4959999999999996,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,8.1,14.008333333333333,14.9,10.833333333333334
2022-01-04 08:30:00,8.987499999999999,7.1899999999999995,BOA,4.113636363636363,6.581818181818182,BOA,8.579166666666667,6.863333333333334,BOA,4.015,6.4239999999999995,BOA,10.529166666666667,8.423333333333334,BOA,2.0285714285714285,3.2457142857142856,BOA,6.116666666666666,4.8933333333333335,BOA,2.735,4.376,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,8.066666666666666,14.0875,14.917391304347827,10.783333333333333
